title,genres,is_comedy,is_european,is_scifi,is_action,is_crime,is_drama,is_animation,is_family,is_fantasy,is_music,is_romance,is_reality,is_western,is_thriller,is_horror,is_sport,is_documentation,is_war,is_history
Feel the Beat,"['comedy', 'drama', 'family']",True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
"Oh, Ramona!","['comedy', 'romance', 'european']",True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Furie,"['thriller', 'drama', 'horror']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
"Whose Vote Counts, Explained",['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rattlesnake,"['horror', 'thriller', 'crime', 'drama']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Rich in Love,"['comedy', 'romance', 'music']",True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
El Dragón: Return of a Warrior,"['action', 'drama']",False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Criminal: Germany,"['drama', 'crime']",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Who Killed Malcolm X?,"['crime', 'history', 'documentation']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Coven,"['drama', 'history', 'thriller', 'horror', 'action']",False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
Ready to Mingle,"['romance', 'comedy']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
M8 - When Death Rescues Life,"['thriller', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Out of My League,"['romance', 'comedy', 'drama', 'european']",True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The Forest of Love: Deep Cut,"['drama', 'crime', 'horror', 'thriller']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Best of Stand-up 2020,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jimmy Carr: The Best of Ultimate Gold Greatest Hits,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Paramedic,"['thriller', 'action', 'crime', 'drama']",False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Let's Dance,"['drama', 'comedy', 'music', 'family']",True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
A Life of Speed: The Juan Manuel Fangio Story,"['documentation', 'sport']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Kardec,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4 latas,"['comedy', 'drama', 'european']",True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kevin Hart: Zero F**ks Given,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Reality Z,"['comedy', 'horror', 'scifi']",True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Awake: The Million Dollar Game,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Inhuman Kiss,"['horror', 'drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
Mystery Lab,"['comedy', 'family', 'documentation', 'animation']",True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
Drifting Dragons,"['animation', 'action', 'scifi', 'fantasy']",False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
